id,name,lon,lat
"1887",КУЛИКІВ,24.038379872177,49.9897117312545
"1888",БЕРДИЧІВ,28.6121672556194,49.8882113956329
"1889",ЗАПИТІВ,24.2108306621619,49.9245655247098
"1890",ДУБЛЯНИ-ЛЬВІВСЬКІ,24.0856319069497,49.8771845726399
"1891",БУДИ,36.0161105024547,49.8867449279037
"1892",ПІДЗАМЧЕ,24.0351946087504,49.8558542693584
"1893",КОЛОМАК,35.211348009907,49.8586531963847
"1894",ОСНОВА,36.2443141218181,49.9340360601338
"1895",ХАРКІВ-ЛІСКИ,36.2566641666667,49.9511116666667
"1896",ХАРКІВ-ВАНТАЖНИЙ,36.2568039706213,49.9512514153154
"1897",ХАРКІВ-БАЛАШОВСЬКИЙ,36.2758901816906,49.9598923905693
"1898",ІНДУСТРІАЛЬНА,36.3905536111111,49.9416666666667
"1899",РОГАНЬ,36.4141666666667,49.9020243107086
"1900",ТЕРНОВЕ,36.3496401361964,49.8491047895905
"1901",КРАСНЕ,24.6152031504585,49.913732004946
"1902",РЯСНА II,23.9325662305222,49.864083584772
"1903",КЛЕПАРІВ,23.9840973878743,49.8556578864156
"1904",ЛЬВІВ,23.9911912665565,49.8396542177437
"1905",ЯРЕСЬКИ,33.8891591529993,49.8187091042017
"1906",ГОГОЛЕВЕ,33.8234910804632,49.9125591975293
"1907",МИРГОРОД,33.6303394981755,49.9511629865928
"1908",МЕРЕФА,36.0393773448738,49.825173736605
"1909",СУДОВА ВИШНЯ,23.380046315796,49.7955198706489
"1910",МОСТИСЬКА I,23.1279177652664,49.8210743303758
"1911",МОСТИСЬКА II,23.0329972324494,49.8120638453311
"1912",ГОРОДОК-ЛЬВІВСЬКИЙ,23.6227264706313,49.7889162193309
"1913",ПЕРЕДДОНБАСІВСЬКА,36.562990153687,49.8274950062581
"1914",ЕСХАР,36.5641588080726,49.8272711996693
"1915",ЧУГУЇВ,36.6660438612071,49.8153468269653
"1916",БІЛА ЦЕРКВА,30.1029681209191,49.8060789074303
"1917",СКНИЛІВ,23.9340352908544,49.8211981508987
"1918",КОЗЯТИН II,28.7796131836599,49.7556560504524
"1919",РОТОК,30.1869455555555,49.7708344444444
"1920",СУХОЛІСИ,30.3662589613088,49.7355730522176
"1921",ЧОРНОРУДКА,29.0258009964231,49.8456006330498
"1922",БРІВКИ,29.2098382239119,49.9270686334758
"1923",АНТОНІНИ,26.9845793705301,49.7890113097577
"1924",СТАРОКОСТЯНТИНІВ I,27.1639583175727,49.7518714132962
"1925",МОЖ,36.0941965184897,49.7786147957562
"1926",ТОПОЛІ  (ЕКСП.),37.9136358478718,49.9574920222576
"1927",ТОПОЛІ,37.9122221231346,49.9568322934317
"1928",ДВОРІЧНА,37.7402891513021,49.848623129172
"1929",ГУСИНКА,37.4187005373016,49.8485612916235
"1930",КУП’ЯНСЬК-ПІВДЕННИЙ,37.6177780555555,49.7169444444444
